,Latitude,Longitude,O3BelowCloud,UVAerosolIndex
3263,-50.996185,-146.31458,0.61777157,-0.16054995
3264,-50.88214,-145.55682,0.7570193,-0.02429446
3265,-50.76487,-144.7661,1.346805,-0.14191082
3266,-50.643684,-143.93385,0.115489185,0.069561794
3267,-50.517807,-143.04991,0.9060016,-0.022293065
3268,-50.386303,-142.1017,0.0,0.20527478
3269,-50.24795,-141.07343,0.41168445,0.32800755
3270,-50.10107,-139.9446,2.704688,0.50056887
3271,-49.943146,-138.68785,1.9724733,0.7603064
3272,-49.770126,-137.26527,0.009859057,0.5581008
3273,-49.575058,-135.62181,0.48576775,0.81214064
3274,-49.34496,-133.67259,0.801073,0.65284663
3275,-49.036633,-131.13943,3.1603305,0.57688916
3276,-54.54886,-169.83308,2.658417,0.20891373
3277,-53.998905,-166.7414,4.3264775,0.35218832
3278,-53.611385,-164.64505,5.2782216,0.22430663
3279,-53.28689,-162.90219,5.991746,0.18485104
3280,-53.011036,-161.40823,4.8159547,0.38854524
3281,-52.77304,-160.09781,4.0762024,0.31383923
3282,-52.564716,-158.92722,2.3844924,0.1989122
3283,-52.37979,-157.86572,1.6635964,0.1346974
3284,-52.213398,-156.89078,0.96694994,0.026713882
3285,-52.061718,-155.98526,0.6316903,-0.11919743
3286,-51.921722,-155.13582,0.65237075,-0.066051364
3287,-51.79098,-154.33167,0.7139206,-0.08596049
3288,-51.66753,-153.56393,0.57872593,-0.21044332
3289,-51.549744,-152.82507,0.6793537,-0.13962561
3290,-51.436287,-152.10858,0.83969086,-0.14055985
3291,-51.326015,-151.40863,1.1536144,-0.068296
3292,-51.217964,-150.7199,1.0142052,-0.2526992
3293,-51.14302,-150.24187,1.1496446,-0.13975862
3294,-51.089912,-149.90126,0.63063294,-0.25268155
3295,-51.005215,-149.35628,0.6551629,-0.29084504
3296,-50.899075,-148.67172,0.29702625,-0.33577508
3297,-50.792233,-147.97879,0.15136772,-0.35113755
3298,-50.684082,-147.27225,0.15115613,-0.23719995
3299,-50.57404,-146.54643,0.0,-0.4344738
3300,-50.46152,-145.79506,0.24916147,-0.017792724
3301,-50.345917,-145.0109,0.9990655,-0.0041629774
3302,-50.226578,-144.18552,0.99919826,0.2578662
3303,-50.102757,-143.30875,0.49763644,0.06104941
3304,-49.973568,-142.36816,0.4671752,0.34585598
3305,-49.83786,-141.34805,1.3048383,0.65590876
3306,-49.694035,-140.22807,3.004066,0.42467704
3307,-49.5397,-138.98103,2.4212582,0.7143734
3308,-49.370987,-137.56926,0.027740307,0.5870424
3309,-49.181202,-135.93802,0.82125723,0.812412
3310,-48.95781,-134.0029,0.7578567,0.85308486
3311,-48.658905,-131.48735,3.5680573,0.427921
3312,-54.118103,-169.83191,2.9781578,0.17471549
3313,-53.565067,-166.77483,4.483061,0.18715681
3314,-53.176178,-164.70122,5.3955946,0.28615004
3315,-52.850983,-162.9768,5.1297956,0.41830197
3316,-52.574852,-161.49834,2.8475254,0.50076187
3317,-52.336857,-160.20123,2.0356002,0.30481854
3318,-52.128727,-159.04234,1.7927363,0.28888738
3319,-51.94413,-157.99129,1.5267818,0.19430093
3320,-51.77817,-157.0258,1.6337507,0.21195118
3321,-51.62701,-156.12898,1.0085247,0.07575739
3322,-51.487595,-155.2876,0.36642197,-0.1682285
3323,-51.357494,-154.49098,0.38648117,-0.19899969
3324,-51.234734,-153.73038,0.40747476,-0.21983469
3325,-51.117687,-152.9983,0.27152303,-0.3015326
3326,-51.005013,-152.28833,0.31098962,-0.26945874
3327,-50.895576,-151.5947,0.18237795,-0.38802302
3328,-50.788406,-150.91211,0.59794647,-0.24486288
3329,-50.71411,-150.43831,0.64425737,-0.160761
3330,-50.66148,-150.10071,0.38883567,-0.4451679
3331,-50.577583,-149.5605,0.7633605,-0.28265756
3332,-50.472504,-148.88188,0.36031666,-0.29646012
3333,-50.366795,-148.19489,0.0,-0.50861466
3334,-50.25987,-147.49435,0.0,-0.33300352
3335,-50.15115,-146.77467,0.0,-0.29547366
3336,-50.040073,-146.02956,0.27063894,0.008541169
3337,-49.926056,-145.25186,0.74515647,0.07715962
3338,-49.808464,-144.43321,0.66271055,-0.08589372
3339,-49.686604,-143.56352,0.07694831,0.0346368
3340,-49.559624,-142.63046,0.30932614,0.31694138
3341,-49.42644,-141.61841,0.47063413,0.4440088
3342,-49.285538,-140.50716,0.3357254,0.53507674
3343,-49.134644,-139.2697,1.6905676,1.0181978
3344,-48.970062,-137.8686,0.27378076,0.5577761
3345,-48.785366,-136.24948,1.0009727,0.8706971
3346,-48.568443,-134.32834,0.7553281,0.53997135
3347,-48.27864,-131.83029,3.8023913,0.48179933
3348,-53.687134,-169.83203,4.03758,0.07350075
3349,-53.131092,-166.80878,4.535195,0.1877252
3350,-52.740864,-164.75743,5.153076,0.21157335
3351,-52.41499,-163.05106,3.2804992,0.46487853
3352,-52.13859,-161.58769,1.5079836,0.500021
3353,-51.9006,-160.3036,0.42051768,0.05730456
3354,-51.692657,-159.15614,0.41508546,-0.065020464
3355,-51.508392,-158.11531,0.8995247,0.071371935
3356,-51.34286,-157.15907,0.7154946,-0.030788505
3357,-51.192207,-156.27075,0.78437805,-0.0661813
3358,-51.053368,-155.43724,0.3632037,-0.23373394
3359,-50.923897,-154.648,0.1540092,-0.31122988
3360,-50.80181,-153.89435,0.27240634,-0.29520434
3361,-50.685493,-153.16893,0.37472063,-0.2317423
3362,-50.57359,-152.46533,0.29404062,-0.2908536
3363,-50.46497,-151.77786,0.116629355,-0.34325647
3364,-50.358665,-151.10129,0.107631974,-0.35678315
3365,-50.285007,-150.63162,0.3087071,-0.27636617
3366,-50.232853,-150.29695,0.51808906,-0.2361458
3367,-50.14974,-149.7614,0.79218984,-0.25018796
3368,-50.045704,-149.0886,1.0686796,-0.21327998
3369,-49.941113,-148.40742,0.963148,-0.18801323
3370,-49.83539,-147.71277,0.35999966,-0.15911832
3371,-49.72797,-146.99905,0.20724232,-0.31313664
3372,-49.618313,-146.26007,0.2959176,-0.025112972
3373,-49.505848,-145.48871,0.33366305,0.017878888
3374,-49.38998,-144.67665,1.0905612,0.3225572
3375,-49.270042,-143.8139,1.5795754,0.27641693
3376,-49.145233,-142.88818,1.250851,0.33060542
3377,-49.01453,-141.884,0.9555869,0.38500395
3378,-48.876503,-140.7813,0.0,0.303713
3379,-48.72899,-139.55324,0.70756865,1.0679319
3380,-48.56847,-138.1626,0.59110594,0.6323004
3381,-48.388775,-136.5553,0.4581155,0.7230525
3382,-48.1782,-134.64784,0.9713971,0.58977085
3383,-47.89734,-132.16692,4.07846,0.50336796
3384,-53.256214,-169.83464,4.1357594,-0.08292506
3385,-52.69718,-166.8442,5.285008,0.11792758
3386,-52.305614,-164.81442,3.7015467,0.40442497
3387,-51.97905,-163.12556,1.7554362,0.5646859
3388,-51.70237,-161.67691,0.16610739,0.12928575
3389,-51.46436,-160.40547,0.0,-0.06610655
3390,-51.25659,-159.26913,0.4408383,-0.011466326
3391,-51.072628,-158.23825,0.8191725,-0.16044293
3392,-50.907505,-157.29103,0.8442109,-0.24347363
3393,-50.757336,-156.41098,1.399093,-0.16751407
3394,-50.61905,-155.58514,1.2965612,-0.10541397
3395,-50.490185,-154.80312,1.1269051,-0.18114956
3396,-50.36876,-154.05626,1.3635244,-0.20081766
3397,-50.253143,-153.33733,1.3656008,-0.16105376
3398,-50.141987,-152.63995,1.254611,-0.16730899
3399,-50.034164,-151.95851,0.5955397,-0.2896761
3400,-49.928703,-151.28783,0.33686852,-0.3854153
3401,-49.855667,-150.8222,0.4035984,-0.39441985
3402,-49.803967,-150.4904,0.50701964,-0.19517203
3403,-49.721622,-149.95943,0.88904965,-0.2488546
3404,-49.618603,-149.2923,1.0828295,-0.25854808
3405,-49.515102,-148.61684,0.3279038,-0.3087239
3406,-49.41055,-147.92793,0.6766164,-0.040897343
3407,-49.304405,-147.2201,0.23806326,-0.3048697
3408,-49.196133,-146.4871,0.14916256,-0.076256946
3409,-49.08519,-145.72197,0.05354125,0.04298222
3410,-48.97101,-144.91638,0.091243185,0.027188059
3411,-48.852955,-144.06046,0.11130122,0.20637259
3412,-48.730278,-143.14197,0.74518955,0.27591085
3413,-48.602005,-142.14555,0.9053043,0.3599357
3414,-48.466797,-141.05127,0.89191705,0.8301135
3415,-48.322605,-139.83247,0.5337426,0.68010455
3416,-48.16608,-138.45216,0.3114994,0.7203363
3417,-47.9913,-136.8566,0.99749416,0.70422727
3418,-47.786983,-134.96272,0.5189534,0.3656989
3419,-47.514935,-132.49886,4.170903,0.44996715
3420,-52.825066,-169.83803,4.9823804,-0.063045055
3421,-52.263107,-166.87982,3.9330208,0.36770338
3422,-51.870224,-164.87122,1.9880891,0.64775634
3423,-51.542984,-163.19954,0.45527607,0.32732636
3424,-51.26602,-161.76529,0.36968383,-0.14008382
3425,-51.027992,-160.50626,0.80410886,-0.049022816
3426,-50.820385,-159.38083,2.4361427,0.05541779
3427,-50.636723,-158.35966,2.339325,0.12600623
3428,-50.471996,-157.42128,3.302023,0.027685327
3429,-50.3223,-156.54933,4.223446,0.087030634
3430,-50.18455,-155.73102,3.6444252,0.12995528
3431,-50.056282,-154.95602,3.526803,0.1933907
3432,-49.935497,-154.21584,3.144895,0.12932804
3433,-49.820568,-153.50323,2.5484672,0.08917613
3434,-49.710144,-152.81197,1.9431728,-0.012134175
3435,-49.603096,-152.13641,1.1237847,-0.14800762
3436,-49.49846,-151.47148,0.48315647,-0.3137771
3437,-49.42603,-151.00983,0.15610717,-0.44221458
3438,-49.374783,-150.68085,0.41457123,-0.23298064
3439,-49.293186,-150.15433,0.38975,-0.3826164
3440,-49.191162,-149.49277,0.6247861,-0.22439358
3441,-49.088726,-148.82288,0.65889883,-0.21458207
3442,-48.985325,-148.13962,0.384887,-0.104295015
3443,-48.880424,-147.43752,0.055715427,-0.2942923
3444,-48.77351,-146.71042,0.15424079,-0.061169688
3445,-48.66406,-145.95135,0.13361435,0.2584293
3446,-48.55153,-145.15211,0.0,0.16164723
3447,-48.43532,-144.30284,0.108319215,0.40369758
3448,-48.314728,-143.39145,0.0,0.14395659
3449,-48.18884,-142.40263,0.22433734,0.666162
3450,-48.056393,-141.31659,0.91726595,0.69229203
3451,-47.91546,-140.10686,0.0,0.45697376
3452,-47.762844,-138.73666,0.0,0.5802902
3453,-47.59288,-137.15257,0.77538806,0.81141317
3454,-47.39469,-135.27199,0.589831,0.55387115
3455,-47.13128,-132.82478,4.3237505,0.43513432
3456,-52.39303,-169.84576,3.939599,0.29122138
3457,-51.82829,-166.91833,2.2545106,0.65631205
3458,-51.43418,-164.93004,0.80354935,0.46293923
3459,-51.106327,-163.27486,0.9475464,-0.076510854
3460,-50.829136,-161.85448,2.4098687,0.23217371
3461,-50.59113,-160.6074,3.263947,0.21581843
3462,-50.383724,-159.4925,4.415515,0.11473095
3463,-50.20039,-158.48076,4.9891624,0.16759926
3464,-50.036087,-157.55092,4.8257995,0.1447242
3465,-49.88689,-156.68683,4.1234813,0.06689927
3466,-49.749702,-155.8758,3.7411773,0.119527966
3467,-49.622044,-155.10764,3.6969388,0.1556515
3468,-49.50192,-154.37392,3.4102268,0.10744688
3469,-49.38769,-153.6675,2.9642737,0.14906467
3470,-49.27802,-152.98216,2.1188593,-0.005961434
3471,-49.17176,-152.31236,1.9143668,0.08152733
3472,-49.067963,-151.65305,0.8985203,-0.15803152
3473,-48.99615,-151.19525,0.42827442,-0.25059944
3474,-48.94536,-150.86902,0.43823653,-0.3112687
3475,-48.864525,-150.34685,0.37750894,-0.33382082
3476,-48.763508,-149.69073,0.19148883,-0.27145782
3477,-48.66215,-149.02632,0.559272,-0.15301459
3478,-48.55991,-148.34859,0.30587968,-0.28330186
3479,-48.45627,-147.6521,0.3146268,-0.022587609
3480,-48.350723,-146.93079,0.0,-0.09348209
3481,-48.24278,-146.1777,0.09408611,0.18888055
3482,-48.131916,-145.38469,0.0,0.28525856
3483,-48.01757,-144.54199,0.0,0.25283358
3484,-47.89908,-143.63759,0.0,0.32229638
3485,-47.775593,-142.65628,0.17661509,0.581486
3486,-47.64593,-141.57841,0.0,0.31134942
3487,-47.508278,-140.37769,0.0,0.5311078
3488,-47.359604,-139.01756,0.0,0.5317033
3489,-47.1945,-137.44493,0.54437375,0.77805644
3490,-47.0025,-135.57771,0.6097701,0.46485373
3491,-46.747818,-133.14738,4.002602,0.5770227
3492,-51.961018,-169.85327,1.9269716,0.6705461
3493,-51.393524,-166.95631,0.8341643,0.50038016
3494,-50.998196,-164.98807,0.95630765,0.11535049
3495,-50.669724,-163.34917,3.4429405,0.23090655
3496,-50.392292,-161.94246,4.102118,0.3629602
3497,-50.154297,-160.70715,5.0477767,0.088409744
3498,-49.947075,-159.60258,5.305132,0.032581918
3499,-49.764046,-158.60011,5.5638604,-0.046880446
3500,-49.600147,-157.67867,5.876594,-0.08064617
3501,-49.45143,-156.82228,4.7763457,-0.038861446
3502,-49.31478,-156.01842,4.599221,0.09807598
3503,-49.18771,-155.25696,3.6830263,0.043327406
3504,-49.068222,-154.52959,3.1429377,0.02711142
3505,-48.954678,-153.82921,3.3056233,0.16309631
3506,-48.845722,-153.14969,2.2928016,0.030257283
3507,-48.740234,-152.48553,1.1593968,-0.17050123
3508,-48.63725,-151.83171,1.4041289,-0.028300371
3509,-48.566032,-151.37772,0.72741497,-0.33547738
3510,-48.515686,-151.05415,0.2913122,-0.2813364
3511,-48.43559,-150.53627,0.23487884,-0.3643979
3512,-48.33555,-149.88547,0.30901492,-0.35170048
3513,-48.23524,-149.2264,0.6643541,-0.08508834
3514,-48.13413,-148.55408,0.51268893,-0.12855181
3515,-48.031708,-147.8631,0.13285987,-0.0980164
3516,-47.927498,-147.14743,0.015244452,-0.004879807
3517,-47.821014,-146.40018,0.0,0.15116972
3518,-47.711773,-145.61328,0.0,0.27615482
3519,-47.599236,-144.77701,0.0,0.32451865
3520,-47.482788,-143.87941,0.41757277,0.51108384
3521,-47.361645,-142.90543,0.0,0.28326657
3522,-47.23469,-141.83553,0.0,0.30825317
3523,-47.100227,-140.64357,0.0,0.580185
3524,-46.95539,-139.29324,0.0,0.5722721
3525,-46.795017,-137.73178,0.70776564,0.8446906
3526,-46.609028,-135.8775,0.43690804,0.4907921
3527,-46.362827,-133.46352,3.7258818,0.69992405
3528,-51.52872,-169.86288,0.47711277,0.4397724
3529,-50.958534,-166.99553,0.92705154,0.30914238
3530,-50.562008,-165.0468,2.8643527,0.31505266
3531,-50.232925,-163.42372,3.9266312,0.47429836
3532,-49.955257,-162.03032,4.61137,0.083555356
3533,-49.717274,-160.80647,5.4140177,-0.045194887
3534,-49.510227,-159.712,5.5932236,-0.14001448
3535,-49.327503,-158.71854,6.138231,-0.14019427
3536,-49.163998,-157.8053,6.3718057,-0.19517252
3537,-49.01575,-156.95642,5.6864166,-0.13516347
3538,-48.879627,-156.15955,4.9861126,-0.062321752
3539,-48.75314,-155.40465,5.3227954,-0.01102599
3540,-48.634274,-154.68347,4.3578696,0.03511116
3541,-48.521397,-153.98901,3.6173067,0.14347582
3542,-48.413155,-153.31517,2.4729695,0.064722046
3543,-48.30842,-152.65652,1.6339475,-0.00010826718
3544,-48.20623,-152.00807,0.6202872,-0.27202114
3545,-48.135605,-151.55779,0.6716844,-0.18629806
3546,-48.085693,-151.23685,0.8796487,-0.076116696
3547,-48.00632,-150.72314,0.3220873,-0.33004695
3548,-47.90724,-150.07758,0.04429469,-0.25102332
3549,-47.80797,-149.42374,0.3767078,-0.14702803
3550,-47.707966,-148.7567,0.15989274,-0.28757665
3551,-47.60675,-148.07112,0.86780095,0.15376814
3552,-47.50385,-147.361,0.22019942,0.045975972
3553,-47.39881,-146.61949,0.0,0.13724338
3554,-47.291164,-145.83858,0.0,0.2918356
3555,-47.180416,-145.0086,0.0,0.28854948
3556,-47.065983,-144.11772,0.0,0.4521054
3557,-46.947144,-143.15096,0.0,0.30303657
3558,-46.822865,-142.0889,0.0,0.31566322
3559,-46.69155,-140.9056,0.0,0.43561625
3560,-46.550503,-139.56496,0.0,0.70545894
3561,-46.394794,-138.01451,0.62477005,0.8108681
3562,-46.214752,-136.1731,1.0008126,0.6668288
3563,-45.976948,-133.77536,3.1936038,0.651227
3564,-51.09771,-169.87225,0.2306373,0.0810891
3565,-50.52466,-167.03421,1.724818,0.21788861
3566,-50.126804,-165.10472,3.7084556,0.34630233
3567,-49.797005,-163.49727,4.823669,0.16852573
3568,-49.51899,-162.11697,5.2572455,0.05437079
3569,-49.280914,-160.90442,5.546676,-0.11422254
3570,-49.073956,-159.81987,6.3876967,-0.18321516
3571,-48.891445,-158.8353,5.94564,-0.15967631
3572,-48.728252,-157.9301,6.4243765,-0.1804069
3573,-48.58039,-157.08864,6.075961,-0.24957731
3574,-48.44472,-156.29861,5.2629642,-0.11722192
3575,-48.318737,-155.55016,5.159105,-0.06498841
3576,-48.200428,-154.83508,3.9898899,-0.054786086
3577,-48.088146,-154.14642,2.754536,0.044015203
3578,-47.980545,-153.47818,2.0566938,-0.016698714
3579,-47.87649,-152.82495,1.7676967,0.07488877
3580,-47.775032,-152.18178,1.5139955,0.077975266
3581,-47.704945,-151.73512,1.2144114,-0.0077723307
3582,-47.65543,-151.41678,1.0792323,0.11292257
3583,-47.57673,-150.9072,1.0056138,0.038488876
3584,-47.478542,-150.26674,0.28561786,-0.19620898
3585,-47.380222,-149.61804,0.12661949,-0.14199278
3586,-47.281254,-148.95622,0.3961877,-0.075067095
3587,-47.18116,-148.27592,0.23014891,-0.21801527
3588,-47.079487,-147.57124,0.22973403,0.12049944
3589,-46.975796,-146.83537,0.0,0.111561835
3590,-46.86965,-146.06033,0.0,0.28862512
3591,-46.76058,-145.23656,0.0,0.34952348
3592,-46.64805,-144.35225,0.0,0.3189224
3593,-46.531387,-143.39256,0.0,0.33330402
3594,-46.409637,-142.33821,0.0,0.29017496
3595,-46.28131,-141.16338,0.0,0.42953497
3596,-46.143864,-139.83223,0.0,0.6115986
3597,-45.9926,-138.29259,0.5285807,0.82885706
3598,-45.818226,-136.46373,0.6777957,0.8225394
3599,-45.588432,-134.08186,3.2972913,0.6814508
3600,-50.666054,-169.8847,1.1972457,0.08304764
3601,-50.09026,-167.07484,3.1791394,0.33473912
3602,-49.691147,-165.16394,5.799064,0.018092448
3603,-49.360672,-163.5716,5.862676,-0.07680506
3604,-49.082355,-162.20398,5.408687,-0.046812903
3605,-48.84422,-161.00238,5.2926955,-0.16551726
3606,-48.637375,-159.92746,5.888049,-0.16286446
3607,-48.455097,-158.9515,5.6192975,-0.07957689
3608,-48.29224,-158.05414,6.5379906,-0.26642826
3609,-48.144783,-157.21986,6.266247,-0.3421119
3610,-48.00958,-156.43652,5.8631988,-0.17348677
3611,-47.884113,-155.69434,4.7832923,-0.02037622
3612,-47.766365,-154.9852,4.9802427,-0.030694213
3613,-47.654694,-154.30222,3.637066,0.05962654
3614,-47.54774,-153.63942,2.0604937,-0.06793626
3615,-47.44438,-152.99146,1.7987425,0.022969443
3616,-47.34366,-152.35345,1.6595386,0.09088416
3617,-47.274117,-151.91035,1.3939457,-0.0017092975
3618,-47.225006,-151.59453,0.93117774,0.012464592
3619,-47.146976,-151.08896,1.3134049,0.11785732
3620,-47.049686,-150.4535,1.203157,0.2555372
3621,-46.952328,-149.80986,0.39132828,0.021311475
3622,-46.8544,-149.15312,0.08448921,-0.12608023
3623,-46.755432,-148.47803,0.089407064,-0.039469108
3624,-46.654995,-147.77869,0.0,0.16471623
3625,-46.55266,-147.04834,0.0,0.040047042
3626,-46.44802,-146.27907,0.0,0.12618938
3627,-46.340633,-145.46138,0.0,0.27429086
3628,-46.23001,-144.58356,0.0,0.28471938
3629,-46.115532,-143.63083,0.0,0.40072137
3630,-45.99632,-142.58408,0.0,0.24099207
3631,-45.870987,-141.41762,0.0,0.3646363
3632,-45.73714,-140.09584,0.0,0.6393761
3633,-45.59033,-138.56693,0.30590063,0.8207249
3634,-45.421635,-136.75056,0.22403781,0.4715695
3635,-45.19988,-134.38455,2.8992689,0.88050306
3636,-50.235535,-169.89682,2.5091202,0.15773638
3637,-49.65687,-167.11487,4.0756564,0.28108862
3638,-49.2564,-165.22232,6.0462346,-0.13303417
3639,-48.925167,-163.64487,6.1406946,-0.21437073
3640,-48.64646,-162.28976,6.269442,-0.1680947
3641,-48.408188,-161.09895,5.2457247,-0.21941088
3642,-48.20138,-160.03351,4.9783587,-0.26456052
3643,-48.019276,-159.06604,5.825719,-0.35578516
3644,-47.85668,-158.17638,6.50443,-0.2835282
3645,-47.709568,-157.34918,6.4486,-0.30929247
3646,-47.574768,-156.57242,5.83945,-0.21865828
3647,-47.449764,-155.8364,5.167067,0.023778725
3648,-47.332523,-155.13307,4.4762096,0.031956784
3649,-47.2214,-154.45566,3.8717754,0.032141343
3650,-47.11504,-153.79822,2.0917995,-0.05071512
3651,-47.012314,-153.15544,1.2738751,-0.1329139
3652,-46.912273,-152.5225,1.217453,-0.0068913586
3653,-46.84323,-152.0829,1.664862,0.10937937
3654,-46.7945,-151.76955,1.4097856,0.15292196
3655,-46.7171,-151.26791,0.7716041,-0.08011153
3656,-46.62064,-150.63739,0.64785,0.10052487
3657,-46.524185,-149.99867,1.1511754,0.4426192
3658,-46.42723,-149.34692,0.55477756,0.3978533
3659,-46.329327,-148.67693,0.052116897,0.15962315
3660,-46.230045,-147.9828,0.1405835,0.22695963
3661,-46.128994,-147.25787,0.0,0.0662397
3662,-46.025776,-146.49425,0.0,0.237266
3663,-45.919987,-145.68251,0.0,0.27210358
3664,-45.811172,-144.81102,0.0,0.31678182
3665,-45.69877,-143.86511,0.0,0.31243464
3666,-45.581966,-142.82576,0.0,0.32270178
3667,-45.459488,-141.66747,0.0,0.4404761
3668,-45.329082,-140.35484,0.0,0.58880985
3669,-45.186523,-138.83632,0.21570253,0.69266355
3670,-45.02326,-137.03209,0.27668253,0.5118308
3671,-44.809185,-134.68138,2.741413,0.86877507
3672,-49.802917,-169.91292,4.0267086,0.22619453
3673,-49.221684,-167.15767,5.578049,0.055475015
3674,-48.820053,-165.28273,6.029987,-0.14052905
3675,-48.488213,-163.71959,6.435844,-0.19245967
3676,-48.20925,-162.37654,6.2493567,-0.11287475
3677,-47.970955,-161.19612,5.934438,-0.016159888
3678,-47.76429,-160.13985,6.3550444,-0.31344792
3679,-47.58244,-159.18059,6.443508,-0.2549183
3680,-47.42019,-158.29837,6.4833703,-0.14561571
3681,-47.273495,-157.47801,6.457477,-0.3419434
3682,-47.139168,-156.70763,5.293236,-0.18344304
3683,-47.014683,-155.97757,4.939834,-0.124477506
3684,-46.89801,-155.27992,3.8270965,0.028422702
3685,-46.787495,-154.60791,3.5705783,0.092413165
3686,-46.68178,-153.95567,2.2917063,-0.02936323
3687,-46.579746,-153.31795,0.9525001,-0.24848755
3688,-46.48044,-152.68994,1.0519708,-0.055710305
3689,-46.411938,-152.25374,1.1805422,0.043893337
3690,-46.363605,-151.9428,0.70337397,-0.05294112
3691,-46.286873,-151.445,1.1083089,0.10701569
3692,-46.191303,-150.81929,0.009679601,-0.26397467
3693,-46.095802,-150.18538,0.0,-0.056934036
3694,-45.999874,-149.53853,0.32759517,0.24378112
3695,-45.903084,-148.8735,0.5590639,0.5507402
3696,-45.805023,-148.18452,0.020985045,0.23677737
3697,-45.70531,-147.46489,0.0,0.10617085
3698,-45.603577,-146.70683,0.0,0.25908893
3699,-45.49945,-145.90094,0.0,0.20672047
3700,-45.392517,-145.0357,0.0,0.2770599
3701,-45.282265,-144.09651,0.0,0.35443383
3702,-45.167965,-143.0645,0.0,0.25812334
3703,-45.04843,-141.9143,0.0,0.3707208
3704,-44.92158,-140.61078,0.0,0.58727294
3705,-44.783405,-139.10268,0.008775615,0.6213619
3706,-44.625736,-137.31062,0.18121599,0.53410554
3707,-44.419582,-134.97545,2.6248677,0.7637391
3708,-49.370773,-169.92949,5.7746525,-0.1059963
3709,-48.786907,-167.20055,6.223269,0.015572149
3710,-48.384056,-165.34291,6.3152614,-0.28502417
3711,-48.051556,-163.79387,6.4170303,-0.2806791
3712,-47.772285,-162.46265,6.4517546,-0.1729296
3713,-47.533913,-161.29243,6.1885414,-0.160693
3714,-47.32733,-160.24516,6.378416,-0.21806423
3715,-47.14569,-159.29395,6.408564,-0.24217655
3716,-46.98374,-158.41904,6.4396486,-0.27489993
3717,-46.837414,-157.60541,6.01255,-0.289311
3718,-46.703518,-156.84126,5.6329107,-0.13665897
3719,-46.57951,-156.11708,5.333275,-0.08777157
3720,-46.46336,-155.42499,4.249118,-0.028973095
3721,-46.353413,-154.75829,4.122576,0.114829026
3722,-46.248306,-154.11115,2.8978863,0.082527936
3723,-46.14692,-153.47838,1.6818455,-0.051046655
3724,-46.0483,-152.85521,0.3438704,-0.37765604
3725,-45.98031,-152.42233,0.0,-0.27971572
3726,-45.932358,-152.11377,0.0,-0.2517391
3727,-45.85626,-151.61975,0.18598619,-0.26608345
3728,-45.76153,-150.99873,0.0,-0.24313648
3729,-45.666935,-150.36957,0.0,-0.11588119
3730,-45.571987,-149.72751,0.0,-0.003969887
3731,-45.47626,-149.06738,0.0,0.0014566919
3732,-45.379364,-148.38342,0.57762927,0.8059156
3733,-45.280933,-147.669,0.0,0.29423434
3734,-45.180622,-146.9164,0.0,0.027790882
3735,-45.07809,-146.11627,0.0,0.25469607
3736,-44.972965,-145.25716,0.0,0.29298297
3737,-44.864784,-144.32458,0.0,0.3195427
3738,-44.75289,-143.29976,0.0,0.26164937
3739,-44.636204,-142.15755,0.0,0.26427776
3740,-44.512783,-140.86296,0.0,0.61384666
3741,-44.378845,-139.3651,0.0,0.6255445
3742,-44.226597,-137.58504,0.10858325,0.49069095
3743,-44.028122,-135.26517,2.7724683,0.8315141
3744,-48.937153,-169.94789,6.2325172,-0.09391401
3745,-48.350906,-167.24452,6.220517,-0.17272578
3746,-47.947,-165.40376,6.5183487,-0.1853283
3747,-47.613964,-163.86842,6.415991,-0.066675626
3748,-47.334488,-162.54872,6.061875,-0.19105257
3749,-47.096134,-161.38846,6.394338,-0.242082
3750,-46.88972,-160.34993,5.8664217,-0.17678499
3751,-46.70836,-159.40656,6.354658,-0.3025696
3752,-46.546772,-158.53879,6.3991003,-0.2306539
3753,-46.40087,-157.7317,6.2982116,-0.29177654
3754,-46.26746,-156.97365,6.2315907,-0.26740634
3755,-46.143982,-156.25519,5.24835,-0.097278535
3756,-46.0284,-155.56851,4.7714477,-0.06126534
3757,-45.919064,-154.90697,3.586855,0.008683616
3758,-45.814606,-154.26482,2.8201044,-0.008435493
3759,-45.713905,-153.63689,1.4941812,-0.13533056
3760,-45.616016,-153.01843,0.30284014,-0.3390519
3761,-45.54856,-152.5888,0.0,-0.3180767
3762,-45.501007,-152.28256,0.0,-0.08176052
3763,-45.42557,-151.79222,0.0,-0.12844422
3764,-45.331726,-151.1758,0.0,-0.20346937
3765,-45.23807,-150.55125,0.0,-0.017001022
3766,-45.14414,-149.91388,0.0,-0.06538592
3767,-45.049515,-149.25851,0.0,0.09501147
3768,-44.95382,-148.57947,0.14491104,0.40640524
3769,-44.85671,-147.87015,0.0,0.13143401
3770,-44.757862,-147.12285,0.0,0.22808181
3771,-44.656967,-146.32834,0.0,0.27164528
3772,-44.553688,-145.47522,0.0,0.30495068
3773,-44.447624,-144.5491,0.0,0.27854663
3774,-44.338184,-143.53133,0.0,0.37168422
3775,-44.224396,-142.39688,0.0,0.30526116
3776,-44.104458,-141.11105,0.0,0.55238646
3777,-43.97482,-139.6232,0.0846843,0.6302591
3778,-43.828053,-137.85487,0.112416826,0.53286904
3779,-43.637337,-135.54997,2.912084,0.71062833
3780,-48.505276,-169.96724,6.2443376,-0.23169905
3781,-47.916412,-167.28888,6.222255,-0.16377498
